type,K,T,r,price,sigma_080_1m,sigma_080_3m,sigma_080_6m,sigma_080_9m,sigma_080_12m,sigma_090_1m,sigma_090_3m,sigma_090_6m,sigma_090_9m,sigma_090_12m,sigma_100_1m,sigma_100_3m,sigma_100_6m,sigma_100_9m,sigma_100_12m,sigma_110_1m,sigma_110_3m,sigma_110_6m,sigma_110_9m,sigma_110_12m,sigma_120_1m,sigma_120_3m,sigma_120_6m,sigma_120_9m,sigma_120_12m
lookback,80,0.0833333333333333,0.02,24.201704159542867,0.3337045605434234,0.1900960955542255,0.1316900764861568,0.1052929081450784,0.089250208830639,0.2121665770610157,0.1192795243975481,0.080916640145965,0.0632518143249103,0.0523218882212097,0.3609225417603254,0.1994336173210587,0.1311876531289094,0.0986694213136062,0.0776649138688782,0.7153962628121053,0.3987023129934983,0.2660601955161573,0.2034780852658318,0.1633788823335333,0.989929876086864,0.5533803097820266,0.3711508139129405,0.2855069364669209,0.2308206227781496
lookback,80,0.0833333333333333,0.02,23.483282348695223,0.3927106389596246,0.2238085895088316,0.155150691807795,0.1241388771607047,0.1053017434185106,0.2471239126033461,0.1391022859406319,0.0945475897408364,0.074062342185146,0.0614035961070836,0.298407802614073,0.1633544836042354,0.1055986384192953,0.0775718445231516,0.0589989447975927,0.6409864621836274,0.3550011123854311,0.2341290870336926,0.1762035483374933,0.1381724652260319,0.903296205027704,0.5021953352374122,0.3333715172289015,0.2528502339205182,0.2001980317957373
lookback,100,0.0833333333333333,0.02,3.220034934812796,0.3955066846312522,0.2254067841981396,0.1562636242314406,0.125033533577338,0.1060643024721134,0.2421174329956295,0.1362613474025834,0.0925911862337197,0.0725085483802377,0.0600962949265534,0.2726088031080934,0.1484582993614177,0.0950094772109993,0.0687906514868948,0.0511187967200657,0.6096305207912943,0.3364940179005076,0.220462500081945,0.1643280715823511,0.1268516831593568,0.8664000516089525,0.4802631139696,0.3169765512605215,0.2383906599940942,0.1861508174882888
lookback,80,0.0833333333333333,0.02,23.843763293680464,0.3007835454207945,0.1713002280427417,0.1186236874345402,0.0948083300643038,0.0803300407005707,0.2133475791709196,0.1199485377428504,0.0813760582839459,0.0636154965591501,0.0526268329889452,0.3297727896296719,0.1814587362350398,0.1184471468029575,0.0881817361330206,0.0684197378420379,0.6785640798633313,0.3771033019956635,0.250328410032574,0.1901070090426211,0.1511262765922755,0.947197484401389,0.5281805116772826,0.3526223816133753,0.2695847474829961,0.2160369868960502
lookback,80,0.0833333333333333,0.02,23.759529950845057,0.2511537727227644,0.1429829655414791,0.0989582556773932,0.0790451731334507,0.066933665846332,0.2082515712760098,0.1170623093397408,0.079394412273357,0.0620470245581222,0.051311942693636,0.3224432649448798,0.1772285664010496,0.1154466819468586,0.0857075238589573,0.0662301211546964,0.6698304495324501,0.371972935367475,0.2465783134090579,0.1869021677473315,0.1481626998314025,0.9370228697287576,0.5221676074442446,0.3481822215538384,0.2657443946546304,0.2124332877083061
lookback,105,0.0833333333333333,0.02,1.0966761208379234,0.3135271530141653,0.1785747820546371,0.1236798059832925,0.0988642213260792,0.0837798199755152,0.2166387648588917,0.121813688425998,0.0826563568554884,0.0646295889908082,0.053477545392364,0.3544097308186625,0.1956757725192335,0.1285252040645056,0.0964799103873304,0.0757389612141281,0.7077311046752557,0.3942119183588282,0.2627967775532392,0.2007131680236231,0.1608580361010534,0.9810594548779048,0.5481559660969753,0.3673193400269979,0.2822268139655595,0.2277933081878686
lookback,90,0.0833333333333333,0.02,14.146982291559278,0.2440554863435087,0.1389346727048538,0.0961491592416116,0.0767948085786126,0.0650227059142484,0.2297997229782998,0.1292739931936854,0.0877834780245383,0.0686934819680689,0.0568888310387158,0.3547106716643954,0.1958494170568696,0.1286482436693247,0.0965811169129244,0.0758280283428653,0.7080856886738566,0.3944196904085355,0.2629478748029573,0.2008412827160363,0.1609749560733162,0.9814700477423864,0.5483978625155927,0.3674968501319424,0.2823789129754306,0.2279338760839367
lookback,85,0.0833333333333333,0.02,19.28462150007535,0.3122890379892675,0.1778679355709432,0.123188397085001,0.0984700215227304,0.0834444834276567,0.2271102094490845,0.1277489488509047,0.0867347863231665,0.0678617788776964,0.0561905735470028,0.367414612936579,0.2031793277230095,0.1338409967951306,0.1008504616222442,0.0795815707991281,0.7230195576058985,0.4031661140708111,0.269301457831591,0.2062202292217819,0.1658727326017917,0.9987405890973212,0.5585663141998237,0.3749495625938648,0.2887533171445856,0.2338086152617558
lookback,90,0.0833333333333333,0.02,13.174433539493766,0.2914153051999873,0.1659529497401775,0.1149087115397178,0.0918287528122481,0.0777965171959983,0.2066109060332035,0.1161331833301203,0.0787568346576345,0.0615425179471024,0.050889111276263,0.2700905366272832,0.1470039104182844,0.0939745936358561,0.0679300848108077,0.0503407672863149,0.6065451048540375,0.3346691960094772,0.219108851814288,0.1631426955306432,0.1257042813958319,0.8627554536187524,0.4780912609938151,0.3153443222535447,0.236938130169941,0.1847151316505821
lookback,95,0.25,0.02,9.189074274577374,0.3078544239312937,0.1753363357599162,0.1214287222959744,0.0970583765334056,0.0822437705564701,0.2377250367198157,0.1337687963746973,0.090875906593172,0.0711466416537679,0.0589511018778984,0.3603195988749819,0.1990857308552412,0.1309411960095119,0.0984667855911352,0.0774867502897324,0.7146873846822946,0.3982871327326127,0.2657585546832826,0.2032226908926624,0.1631463273193998,0.989110015152734,0.5528975790857056,0.3707969834107668,0.2852042702319491,0.2305416399495663
