type,K,T,r,price,sigma_080_1m,sigma_080_3m,sigma_080_6m,sigma_080_9m,sigma_080_12m,sigma_090_1m,sigma_090_3m,sigma_090_6m,sigma_090_9m,sigma_090_12m,sigma_100_1m,sigma_100_3m,sigma_100_6m,sigma_100_9m,sigma_100_12m,sigma_110_1m,sigma_110_3m,sigma_110_6m,sigma_110_9m,sigma_110_12m,sigma_120_1m,sigma_120_3m,sigma_120_6m,sigma_120_9m,sigma_120_12m
asian,110,0.75,0.02,1.2798793735077199,0.36891731592416355,0.2102111703333042,0.14568449445506004,0.11653174759107503,0.0988196011601562,0.37946148996245305,0.21443811663515136,0.14667200140711922,0.11567427462937327,0.096609051518247,0.46891927015451534,0.26172691762964234,0.17526645221966547,0.134812389271135,0.10926741961804126,0.5968778853660283,0.328946853461649,0.21485596463901988,0.159406024658041,0.12206172845734674,0.73546318157303,0.4013612106857727,0.25609587902357184,0.18129397761534344,0.12009013459725539
asian,100,1.0,0.02,6.507462790692473,0.5266135603305947,0.3004102592998542,0.2085634873081046,0.167132553527857,0.1419979694648664,0.525685038516883,0.29802843600353457,0.20489101017556596,0.1624785717485828,0.1365039404931575,0.5693666613212828,0.31964498710971034,0.21619186113786157,0.16826902484781772,0.1383543158755076,0.6415223915011927,0.35531688009373436,0.23436137896405118,0.17640411064250935,0.13836132729440295,0.744663775378886,0.40698192873361155,0.26058250014471107,0.18582523116772842,0.1270069250852331
asian,85,1.0,0.02,17.744568088180166,0.5331258199934229,0.3041387834214692,0.21116656307969447,0.169230500325372,0.14379086785596473,0.5853825776473561,0.33222126860619466,0.22877785619020954,0.18174327921759556,0.1529801775128263,0.6536041213866658,0.36820731946184354,0.2504835462331004,0.19626546179198526,0.16263785316513665,0.7314511585278145,0.40810076137941853,0.27288106899550907,0.20924417900129863,0.1686162908449619,0.8174088181754753,0.45097247905034027,0.2948006640648711,0.21839787475492176,0.1658262951658019
asian,95,1.0,0.02,9.65861309628128,0.5322672604455986,0.3036472118587049,0.21082335407813396,0.1689538729989166,0.14355443264533727,0.5275361045739257,0.29908819701772527,0.20563083894705456,0.16307481738575427,0.13701347857082816,0.5778375631245507,0.3245287197765343,0.21964121276141607,0.17108635384865256,0.14079979310359386,0.6668331950201108,0.3702114076933004,0.24528938770946943,0.1857988780198186,0.14713964194376103,0.775764970259847,0.4258779740414474,0.2754513970639776,0.20033299041195332,0.14577236421587209
asian,95,1.0,0.02,9.140933979877978,0.5382350362997149,0.307064034116432,0.21320913383775264,0.17087691147262082,0.14519815183521398,0.5158581742136883,0.29240296889354545,0.20096440941254726,0.15931460099945266,0.13380048727806168,0.538723831257048,0.30197777380420765,0.20371188158552772,0.15807294893302665,0.12949977334670199,0.6107337450421242,0.33714632869566774,0.22094609316065614,0.1647511075943714,0.12726029499139,0.7213438448873233,0.39270432589336396,0.24911735633717513,0.1740566288404373,0.1066005125268725
asian,95,1.0,0.02,9.932032023062344,0.613467987088885,0.3501575478409692,0.24331637572579629,0.19516030671368398,0.16596810732802786,0.619838951348886,0.35196970109438086,0.24258766245134702,0.19289281283319756,0.16252634257296952,0.6357150472591884,0.3578949264688009,0.24320286672576846,0.19032337559753512,0.15748674693120787,0.6628196847792438,0.36785190019800024,0.24356181788539202,0.18431863280526914,0.1457646310208105,0.7247918056159068,0.3948220234539481,0.25083274566467867,0.1758595100910711,0.11039047102239621
asian,115,1.0,0.02,1.6405019903982987,0.513775526037322,0.29306077228103694,0.2034332682293051,0.16299823778584,0.1384649397733627,0.5492962241849593,0.3115486418624599,0.21433206256732573,0.1700892847656735,0.14301004800991637,0.6000926678763346,0.3373591056515855,0.22870235251784063,0.1784858136395983,0.14722051257316673,0.6668324263512904,0.3702109558782316,0.24528905702338433,0.18579859484020117,0.1471393791632136,0.7670775356829121,0.4206146252585058,0.27133962379277105,0.19638796139058126,0.14100954301111876
asian,120,1.0,0.02,1.0926991028652953,0.5616150445705095,0.320452734907836,0.22255945132126587,0.1784155460950707,0.15164334892136616,0.5427706768864219,0.3078114064374835,0.2117218932150227,0.16798458832136867,0.14121048970042696,0.5642897348670884,0.31671794647619445,0.21412441478584499,0.16658024322240278,0.13688820359443835,0.6268168723488607,0.3466459857380145,0.22797240662859206,0.17087298145222088,0.13312671195251297,0.7357655792926922,0.40154619404922776,0.25624406210943007,0.18144509361015737,0.12033415459134049
asian,120,1.0,0.02,1.2375949091686853,0.5701311633205115,0.3253305147466901,0.22596672746816931,0.18116334722694533,0.15399328468034182,0.5873917707620984,0.33337258364128025,0.2295827040125085,0.18239285729400392,0.15353620904717555,0.6122934363077431,0.3443928149161394,0.23366922712117233,0.1825410351557715,0.150738158068331,0.654670264968591,0.3630583340722777,0.24004807740957848,0.18130243664688508,0.14295428325621334,0.7153326410705676,0.3890060301943434,0.24610820482811988,0.1708505598440237,0.0985216891823365
asian,100,1.0,0.02,7.0845480341815925,0.6049061152906229,0.34525179385365595,0.2398872237109651,0.19239311042410884,0.163599888178717,0.5984475862363657,0.3397082980557738,0.23401239633061022,0.18596847680538073,0.1565966883814269,0.6206371746772469,0.3492028769319346,0.23706567391353672,0.18531377361752943,0.1531428886547241,0.6635140746312173,0.36826018505571634,0.2438608446778628,0.1845749740509126,0.14600295090812163,0.7300648947375817,0.3980560377410579,0.2534418411174501,0.17857088909269356,0.11548316714487519
asian,110,0.75,0.02,2.5876358278119627,0.5179089474099345,0.29542695185246093,0.20508481762168226,0.16432905962052446,0.13960208433910354,0.5240796563157645,0.29710935869316535,0.20424942225504528,0.16196153435986074,0.13606210595190246,0.5665947342677427,0.31804686963558987,0.21506307740393218,0.16734699882212142,0.1375538826279971,0.6289916761916037,0.34792919480432843,0.22891930511607259,0.17169476648749138,0.13390805037756837,0.7202670811970798,0.39204248440614115,0.24858008139079416,0.1734884793001172,0.10531601701357822
asian,85,1.0,0.02,16.991322706439234,0.592305032281166,0.3380323262841135,0.23484165931900783,0.1883222030986352,0.16011685170385204,0.5491347946904191,0.311456184151125,0.21426748396054757,0.17003720829109084,0.1429655175820358,0.5719281259241348,0.3211217576780211,0.2172349160749138,0.16912099445416826,0.13909388571965806,0.6314389270908415,0.3493727883236265,0.22998395978565553,0.17261787735371095,0.1347841627339383,0.7199106279143053,0.3918233338380668,0.24840205250689798,0.17329984962792502,0.10487818995014934
asian,105,1.0,0.02,2.9565837431972035,0.4053185623292919,0.23101563079374846,0.16016998768834262,0.12817403790348286,0.10874163483548163,0.3922587753751115,0.22174209867492753,0.1517463029180125,0.11974283858119483,0.10006710222443543,0.4779970098559876,0.26696178760067574,0.17896700616750666,0.137840536196371,0.11190451846867326,0.6014175347827835,0.3316349479192866,0.21685533844927357,0.1611651392856581,0.12378171727776714,0.7499045549504191,0.4101768846820996,0.26311850223402444,0.18835115407811256,0.13057263643377962
asian,105,1.0,0.02,4.96444322174236,0.5905512530813437,0.3370276092263893,0.23413955631366226,0.18775576962464435,0.1596322121244383,0.5996766494226488,0.3404126799935604,0.23450495997669898,0.18636610154239863,0.1569371170308754,0.6309324459460905,0.3551378873902716,0.24125625581690271,0.1887344957382963,0.15610913343727315,0.6964746078353525,0.38761344176155693,0.25799426920056096,0.19663629280017936,0.15712993742134207,0.7803109076376933,0.4286279251122363,0.27759151185626735,0.20236953496563279,0.14816172492593466
asian,80,1.0,0.02,21.516933311070627,0.5741055094185852,0.3276067749467708,0.22755698978183922,0.1824460970953909,0.1550902305006828,0.572993788837845,0.3251228723065762,0.22381635511355988,0.17773956977467653,0.14955392803936068,0.6173658123939844,0.34731698459842253,0.23573403917476723,0.18422670267664054,0.15220013912695832,0.6710942872558074,0.3727155762383872,0.24712150486533427,0.18736684956741703,0.14859314480288932,0.7504533193482701,0.41051116005745364,0.2633832774227195,0.1886134546793597,0.13093352393572102
asian,95,1.0,0.02,9.73136031136143,0.4843044007060317,0.27619317125790466,0.19166319783977892,0.15351685616850805,0.13036603262525862,0.5244824076394886,0.2973399305195161,0.20441037696670275,0.16209124101189057,0.13617294493328902,0.5919332389363109,0.3326551368023421,0.22538043535109906,0.1757733148586696,0.14486713870260903,0.6648126630314518,0.3690236577009249,0.2444199070979544,0.18505409108491744,0.1464481556352795,0.7587551609513533,0.41556190124721915,0.2673717735908276,0.19253579544824484,0.13615189193101615
asian,105,1.0,0.02,4.486648302562091,0.5022714603562273,0.2864758304829139,0.19883756274460235,0.15929546789720506,0.1353016938661873,0.5417384621162847,0.3072203009279812,0.21130907669537657,0.16765174503008087,0.1409259327394115,0.6006589050191676,0.3376855429584405,0.22893287483551586,0.178674036393292,0.14738380148877134,0.6782454738362309,0.3769162084008401,0.250191749641872,0.1899903490796803,0.1510186043968114,0.7706696560878747,0.42279226040649925,0.2730433748395972,0.19802815770391163,0.1430128795348509
asian,100,1.0,0.02,4.935567990623697,0.4876915897553867,0.2781315184924657,0.19301534073911508,0.1546059030480696,0.13129606526052226,0.40045429966045976,0.22642127088943775,0.15499839131921106,0.12235157798372309,0.1022856386288943,0.4298602238814451,0.2392008194076605,0.1593369695860078,0.12176890007033891,0.09789371323931545,0.5658583426831904,0.31053021512665546,0.20107410443180182,0.14714158236249628,0.10975820113121755,0.7372041669873741,0.40242597645082584,0.25694831638827065,0.182161338167429,0.12147738922326493
asian,115,1.0,0.02,2.1487435303784688,0.6341642913631208,0.3620176273496531,0.251607957285382,0.20185285007478287,0.17169645985185536,0.5852674971582256,0.33215532568527595,0.2287317586119607,0.18170607554846122,0.15294833200780175,0.5854129012362266,0.32889606753398415,0.22272568329489473,0.17360552580407643,0.14298597172838212,0.6396380297768304,0.35420654427809917,0.233544448345343,0.17569859495470896,0.13769666983380588,0.7265589846238969,0.3959064629131212,0.2517090255041898,0.17677416192836393,0.11217802591926652
asian,80,1.0,0.02,21.479578748155866,0.4050061377116361,0.23083702528294875,0.16004558274951744,0.12807399449727594,0.10865635187838886,0.4173441073005868,0.23606679193159102,0.16170633129492173,0.12773552890257087,0.10686674744802875,0.4837385786955193,0.270272708684546,0.1813076258141394,0.1397552439448698,0.1135714017709661,0.577186553769326,0.3172663461105421,0.20613359384408866,0.1516748189891586,0.1143790870416664,0.7139043004898799,0.38812619236252094,0.24538945564542805,0.17007626543208856,0.09615121705061294
asian,110,1.0,0.02,1.9990685358590716,0.43234316247074667,0.2464677228240256,0.17093627021202865,0.13683321043296787,0.11612617935109676,0.4626426325994144,0.2619568043013188,0.17973204500410425,0.14222192228476613,0.1192102739894204,0.5331392283890574,0.2987578300491796,0.20143702182929582,0.1562138838979114,0.127884524304012,0.6337614022292735,0.3507424234229181,0.2309934995504943,0.17349236927019152,0.1356126482681105,0.7595733204379095,0.4160591045720967,0.26776316214299595,0.1929178899931085,0.13664445071725884
asian,80,1.0,0.02,21.36190127640751,0.537921328047359,0.30688439726155914,0.21308371106225982,0.17077581050029234,0.14511173098983512,0.5373347166819331,0.3046985705502209,0.20954806606835907,0.1662324763320772,0.1397122310223208,0.5627345872055955,0.3158213390410688,0.21349110260184584,0.16606290230367335,0.1364390397453935,0.6126855740577112,0.33830017825770614,0.22180113734582194,0.1654985238824517,0.12798113694434343,0.709208061400983,0.38523004415698525,0.24301615390676007,0.16749359483108542,0.08550629058550456
asian,105,1.0,0.02,4.307423865419982,0.5181809461778298,0.29558266145033923,0.2051935047393847,0.16441664258280628,0.13967692347921065,0.5358313733626939,0.3038377465876766,0.20894696679413885,0.16574788839615237,0.1392980139186515,0.5758877637030845,0.32340460798858206,0.21884727639409338,0.17043791746867043,0.14023698329804052,0.637577946165379,0.3529924204385497,0.23265076448462177,0.17492623487725872,0.136968065919039,0.7349982749041123,0.4010767835689212,0.2558679627166135,0.18106135834013348,0.11971235811995445
asian,120,1.0,0.02,1.9660388514331653,0.6737655731414709,0.3847169845752476,0.2674837981995748,0.21467189423332372,0.1826733382324773,0.6781620199098847,0.38541481675677425,0.26599532286135646,0.21180729653617217,0.17873527476544485,0.6913196860975535,0.3899481355817906,0.265830946855246,0.20878827850896262,0.17348957799108217,0.7259823709435466,0.4049004068199141,0.2705599344146757,0.2072838702266985,0.1668386697357599,0.7995105093919997,0.44021261424313496,0.2865509211575931,0.21078440914558946,0.1576487071398155
asian,105,1.0,0.02,4.43963203675426,0.5178701786333226,0.29540475814743067,0.20506932620187956,0.164316576252052,0.13959141739974842,0.5443716118958448,0.30872821259527444,0.21236219304960555,0.16850086124507357,0.14165188262740686,0.5865615013562754,0.3295582553294102,0.22319334523131376,0.17398707783776798,0.14331738771775668,0.6438982909046934,0.35671654590009716,0.23539070558850753,0.17729237458523386,0.13919697299316583,0.7119733045294556,0.38693598207008095,0.24441549835443901,0.1690212477122533,0.09247017044786715
asian,100,1.0,0.02,6.749289226023468,0.5434624985046478,0.3100573969695906,0.21529926281821368,0.17256181336780585,0.14663846164320365,0.5591456509016491,0.31718969752219334,0.21827300508730205,0.17326764819413998,0.1457280936314385,0.5908475635083963,0.3320292321774976,0.22493841267293924,0.17541236355374404,0.1445539473537569,0.6498930555207768,0.36024665699006203,0.23798447137072465,0.17952742358000007,0.14129405356927913,0.7316867153457253,0.3990496065756671,0.254240964170489,0.17939434628716602,0.11692159963894008
asian,105,1.0,0.02,4.376329464731703,0.5567647743441654,0.3176750685701914,0.22061908106310854,0.17685088071367058,0.15030560595917175,0.5475576066097505,0.31055286944529037,0.21363656352953755,0.16952844155406474,0.14253048326057413,0.5733481704858254,0.32194045805786764,0.21781316299421297,0.16959329539829573,0.13950385767988055,0.6170086568123173,0.34085483645941894,0.2236926003793985,0.16714957042597506,0.12956858625584056,0.724607594262816,0.3947089446934853,0.25074129003881984,0.17576380769162572,0.11019870447691767
asian,100,1.0,0.02,7.041477290694448,0.5674501905373835,0.32379501013287143,0.2248940142468736,0.18029822061464262,0.15325343948934883,0.5748775547836817,0.32620213737681636,0.22457063287395018,0.17834816762074238,0.15007465055607033,0.6168094759459485,0.34699626383607707,0.23550757488418708,0.18404182648933778,0.15203980215145155,0.6950705211841403,0.38679001070249946,0.2573944379483185,0.196126387993321,0.1566625916995296,0.8058884944423466,0.4440507826695781,0.2895011654872473,0.21352038480583635,0.16062478470462746
asian,90,1.0,0.02,13.70947318338652,0.6620345814155538,0.3779920780871557,0.262779593332633,0.2108725617516391,0.17941953534567814,0.6208083210189744,0.35252540335019816,0.2429764026312096,0.19320676748351953,0.16279503456240327,0.6434592287420955,0.36235919454305954,0.24635477205194556,0.19289590209579988,0.15971699979190504,0.7122493116280617,0.39685904167265706,0.2647207886845168,0.20234425993390945,0.16234560958580518,0.8110734494043127,0.4471678307457379,0.2918909087487346,0.21572550695853734,0.16299154097064308
asian,90,1.0,0.02,12.701828691590082,0.4064788430810939,0.23167894165688768,0.16063199636904646,0.12854558500626598,0.10905837710448539,0.43829540956913493,0.24803800558161454,0.17003745868824144,0.13442778837636546,0.11256630977164751,0.5142872224457311,0.2878879201022259,0.19375673246475195,0.14993606178783467,0.12242799729655704,0.5999059939228838,0.3307400941704734,0.21619007019423633,0.1605803038228398,0.12321055656830815,0.7187171153136112,0.39108904872198474,0.2478050903025655,0.1726654993094637,0.10336076568192709
asian,80,1.0,0.02,21.605668858865425,0.6418771566604068,0.366438049228178,0.25469907128145625,0.20434817904065194,0.173832565345807,0.6346906834589744,0.3604843276342749,0.24854476168837467,0.19770454528945855,0.16664798221801375,0.6479222564951789,0.36493196187528754,0.24817116891956936,0.19437832991947887,0.16100207357233678,0.6910394017494993,0.38442548186177433,0.25567129028971464,0.1946606678629497,0.15531784088042178,0.7642330286163247,0.4188888504481444,0.2699867413979817,0.1950797569847022,0.139385465006643
asian,90,1.0,0.02,13.298572926678737,0.5017589581425025,0.286182493212706,0.19863287363755702,0.15913053393639004,0.13516082582579705,0.5188230301498351,0.29410012601144175,0.20214892744142676,0.16026896755253486,0.13461586441086612,0.5853646679503115,0.32886826018220855,0.22270604462330873,0.1735894820569556,0.14297205419947365,0.6678513130180536,0.370809820096131,0.2457273290154058,0.18617385011564508,0.1474875146633214,0.7593341341214762,0.41591375978931316,0.2676487713408166,0.19280626523324593,0.1365008224906516
asian,105,1.0,0.02,3.144531364661437,0.41561165883425805,0.2369001647891034,0.16426965466953009,0.1314707181102139,0.11155256545290591,0.4052499713337175,0.2291593147065232,0.1569022333009254,0.12387926668247884,0.10358521707980006,0.4927489178224954,0.2754684791157212,0.18497991584190382,0.14275919732373005,0.11618572336940206,0.6128343323215845,0.33838810716086953,0.22186627681258173,0.16555543516225874,0.1280359685606074,0.7573184497724877,0.41468903871701307,0.26668376873105615,0.1918629522875673,0.13527853170430781
asian,100,1.0,0.02,6.823643475261001,0.6182897968705544,0.35292032077908947,0.2452475815822984,0.19671909924994258,0.167302163018237,0.5715838442698707,0.32431509120285584,0.22325183302429125,0.17728409529474595,0.14916423713725263,0.5974534021908667,0.3358375574150897,0.22762786102202248,0.17760846948886702,0.1464593666380698,0.6729660354416912,0.3738152859667141,0.24792564734316466,0.18805446967345635,0.149229629429902,0.790924934074088,0.4350379121627032,0.28255971213009995,0.20705634579623852,0.15351430372708955
asian,85,0.75,0.02,16.90436000107326,0.5239034255649894,0.2988586831263214,0.20748033058207938,0.1662597026862705,0.14125162841571096,0.3904590545955929,0.22071475774507804,0.15103240559209727,0.11917031383889717,0.0995803242843588,0.43950113230933213,0.2447612280838675,0.1632698902471778,0.12499077045615588,0.10070560178023702,0.5635047684222387,0.30912898277079975,0.20001877976181986,0.14619085083201014,0.10877569780103184,0.7099193985082206,0.38566905132666046,0.2433766629345532,0.16788872125246454,0.08758598297049187
asian,90,1.0,0.02,13.347312051879907,0.5756764652763809,0.32850684500543215,0.2281858259344377,0.18295322265300654,0.15552403623276778,0.5160922087062539,0.29253693291833,0.20105790527254847,0.15938992768091007,0.13386484117415437,0.5719138570321415,0.32111353120150987,0.21722910569827958,0.16911624860568453,0.13908976610792875,0.6713859934731574,0.37288697390413283,0.24724685351287576,0.18747405804081524,0.14869241755497498,0.7800318425183813,0.42845919292018747,0.277460353496268,0.2022450461195738,0.14801682733890117
asian,95,1.0,0.02,10.010022318288867,0.509032649023878,0.2903458416569001,0.20153848519189654,0.1614714839568152,0.13716043546316953,0.5708847950210713,0.32391459969045877,0.2229719540365866,0.17705828532085868,0.14897104632543318,0.6239879172063334,0.35113452082842717,0.23842959015514323,0.1864271602249035,0.15410840598486603,0.6880699674029375,0.38268325448372476,0.25440096835526965,0.19357924378667835,0.15432433315685573,0.7695038159372041,0.42208570583578037,0.272490980539747,0.19749723824786325,0.14236828186286346
asian,115,1.0,0.02,1.4346381437965006,0.46713375039175997,0.2663681023301532,0.18481023899579604,0.14799891891565253,0.12565470759392752,0.5304399050831716,0.3007507280087878,0.206791536866327,0.1640103801783794,0.13781298476780138,0.5958373000321486,0.33490586405000694,0.22696990676457557,0.17707122344407536,0.14599325591912957,0.6686277148284903,0.37126612561125466,0.2460612172331487,0.18645965766199707,0.1477525495300286,0.7587575216082881,0.4155633359945193,0.26737290329786084,0.19253689902227408,0.1361533183075326
asian,95,1.0,0.02,9.902437976065723,0.5908633308448079,0.3372063928006265,0.23426449027537932,0.18785656130649706,0.15971845033616683,0.6057708273254055,0.34390545519460586,0.23694757599365404,0.18833806849436502,0.15862553978174374,0.6304414185162798,0.3548548223684353,0.24105639476816895,0.1885713593210417,0.15596768264110028,0.6704114875316096,0.3723143676036326,0.24682806295617962,0.18711584019134775,0.14836066162390346,0.7488584492547092,0.4095395176491547,0.2626133633409257,0.1878500540219002,0.12987849694444717
asian,80,1.0,0.02,21.665513719712923,0.5648148859083237,0.32228572361369123,0.22383962850137273,0.1794479133147068,0.15252635440568876,0.5756308319182655,0.32663371963623444,0.22487226627518472,0.1785915512149642,0.15028289947559312,0.6114943325713548,0.34393213812915446,0.23334392923866687,0.18227546091648852,0.15050781335089425,0.6721302428868078,0.37332425323782836,0.24756662107479585,0.1877475106982891,0.14894556689426636,0.7634283289595116,0.41840041295639574,0.2696034053004383,0.19470811719571868,0.13891952171283953
asian,90,1.0,0.02,12.608946295910352,0.6131202880399116,0.34995828041754545,0.24317707772663297,0.19504791236143607,0.16587192225599037,0.48706486352552325,0.2759255913006921,0.18946937077432924,0.15005720621757948,0.12589501630159808,0.47730426437305,0.2665623065408944,0.178684586853763,0.1376094894804792,0.11170334776092976,0.584025850784898,0.32132724262446805,0.20917291449076347,0.15437989159385088,0.11709252106591045,0.7521672754709059,0.41155490960098434,0.2642093297046373,0.18943021613849317,0.1320469177313473
asian,90,0.75,0.02,13.329586457226892,0.45884846811368885,0.26162827624425417,0.18150469494272725,0.14533804719068127,0.12338337095098323,0.5094175341262914,0.2887164854439155,0.19839177182926526,0.15724211068433833,0.13203006904106473,0.5769356514848921,0.32400874397605123,0.2192739661167245,0.17078641232271569,0.1405394621221406,0.6636546306436053,0.3683428256437577,0.24392136574989084,0.18462684946506613,0.14605116891268238,0.7616574330765141,0.4173251614881859,0.26875883546287566,0.19388777769416013,0.13788347178241953
asian,95,0.75,0.02,9.291428688261888,0.4641778832289616,0.26467735331200987,0.1836308977379492,0.14704949670046358,0.12484423160124399,0.47542232117617816,0.26926546518228955,0.18482581219969257,0.1463199295500593,0.12270589600905378,0.5364132602353475,0.30064556066324644,0.20277069821831473,0.1573038140279069,0.12883154206171066,0.6279777659736117,0.34733099158149255,0.22847794472935545,0.1713118148207418,0.13354411248438486,0.732766744962701,0.39971097849056003,0.2547722803159618,0.17994011307093513,0.11785210873121893
asian,85,1.0,0.02,17.05215046156761,0.5960287207909671,0.3401656268196232,0.23633249278290455,0.18952500219555568,0.16114595524569716,0.5967531357784555,0.3387372200792665,0.23333339089919783,0.18542033423296833,0.15612740497347768,0.6143183056509467,0.34556013292567356,0.23449349947542064,0.18321396378260654,0.1513218053086861,0.6528106715358858,0.3619640013438882,0.23924513694198585,0.1806121139716153,0.14230914185077118,0.727006548175674,0.3961810130335643,0.2519306502328907,0.17700483563664998,0.11261627692563767
asian,95,0.75,0.02,10.09867983363973,0.6565481653416654,0.37484720860090315,0.26057988830774814,0.20909649114922466,0.1778984024414739,0.6128582293403282,0.34796811759895335,0.23978905767261366,0.19063238124075635,0.16059020585567294,0.6341210724291235,0.3569760456778302,0.24255409492886545,0.1897938373313147,0.15702763055978888,0.6913906857473813,0.3846315618756391,0.25582151255054997,0.19478850206680154,0.15543520668522587,0.7910618594689491,0.4351205092514475,0.28262355357105695,0.20711622394153778,0.15358150504587323
asian,85,0.75,0.02,17.123933226032452,0.5486664903180222,0.31303740342069686,0.21738029048815857,0.17423952711111876,0.14807288819352327,0.5372850321610335,0.30467012054848663,0.20952819954208848,0.16621646027985465,0.13969854048063043,0.5647549479090024,0.31698616064670415,0.21431386458627025,0.16673499907063555,0.13702256189512277,0.6220854723105229,0.34385320810792547,0.22590981356916034,0.16908030662362167,0.131417530553102,0.7346787338495996,0.40088126670149477,0.2557112404600921,0.18090132336473033,0.11945082312650808
asian,120,1.0,0.02,1.0387598429549023,0.5545669849387665,0.31641641868031983,0.21974033728677128,0.17614240335828737,0.14969950924360603,0.5615824928124183,0.3185855837910769,0.21924825807713635,0.17405429999545466,0.146400882721878,0.6171308519237506,0.34718153296256565,0.23563839543796816,0.18414862316925276,0.15213242355220097,0.6741915122292821,0.3745351990355824,0.24845192934912114,0.18850430282364444,0.14964570973303343,0.7415917711846061,0.40510691287371275,0.2590891160238919,0.18432662817106701,0.12480290492225996
asian,115,1.0,0.02,2.1855420634383846,0.5987186493824731,0.341706733945938,0.23740952824242356,0.190393989814334,0.16188947252010094,0.6000603800892347,0.3406326002878381,0.23465875014417598,0.18649025094744845,0.1570434097571547,0.6142709121592612,0.3455328110696574,0.23447420693563154,0.18319821368726538,0.1513081451091472,0.6547146423575655,0.3630844469379693,0.24006723347789652,0.18131890092815872,0.14296966139594539,0.7271151011898411,0.3962475969607009,0.25198438510726173,0.177060725181478,0.11272189587727241
asian,80,1.0,0.02,21.531916624904486,0.5428366871171217,0.3096990408523955,0.21504902575875048,0.17236008318408352,0.1464660096571676,0.5375720217516957,0.3048344548232833,0.20964295386621168,0.16630897349397666,0.13977762118040934,0.5659686631307121,0.31768591550080727,0.21480812498208518,0.16713874087508052,0.13737308161937464,0.6306368611959752,0.34889970531592157,0.22963512814952916,0.17231552244231355,0.13449738108755432,0.7329266295739909,0.39980886715815156,0.25485087788575894,0.1800207329927502,0.11798811274985493
asian,90,1.0,0.02,13.616776852143685,0.557984626943597,0.3183736765567205,0.22110708376194324,0.17724438567810352,0.15064203754298602,0.5275685739621065,0.2991067864816711,0.20564381673108983,0.16308527761174196,0.13702241715463945,0.581328110433485,0.3265411039987533,0.22106249203662837,0.1722472530657509,0.14180722228643938,0.6968821510696166,0.38785243125996954,0.25816833873276834,0.19678423588163577,0.15726548739353682,0.8360049859601348,0.4621166794980075,0.3032817806681059,0.2261158285982055,0.17383415710664973
asian,85,1.0,0.02,17.34828304700543,0.663931375245215,0.3790793861315309,0.2635401449750422,0.2114868209832133,0.1799454198576248,0.6341190780916232,0.36015659410560935,0.24831544103928804,0.1975192905842324,0.16648926636022723,0.6369802707642737,0.35862429000693113,0.2437178270624203,0.19074368913736314,0.15785115597645386,0.6783978172474499,0.3770056689362993,0.2502570959772972,0.19004613309339083,0.1510700925526248,0.7690137470877282,0.4217886415763634,0.27225861630458786,0.19727366043102595,0.14209577357030514
asian,105,1.0,0.02,4.829276345299639,0.5683245933662804,0.32429581219243203,0.22524387520867828,0.1805803741280179,0.1534947262182256,0.5851967759293555,0.33211480136373384,0.22870343003008017,0.18168321263209353,0.1529287618866853,0.6235551954169564,0.3508850649220476,0.2382534529441687,0.18628337869642708,0.1539837231780513,0.697974930443162,0.3884932193002458,0.2586350255634806,0.1971807970554048,0.1576287297782484,0.8034931908244122,0.4426100690476779,0.2883947591777127,0.2124961441507892,0.15951594960831247
asian,105,1.0,0.02,5.192749056589255,0.6730459269743567,0.3843044213080796,0.26719518364467904,0.21443878957840534,0.182473693749504,0.6356078804117413,0.36101021272430506,0.24891273695008417,0.19800181505939338,0.16690266992262295,0.6452261869318087,0.3633777813157871,0.24707390803868506,0.19348282225408356,0.16022579399699233,0.7159317007928321,0.39901590772574785,0.2662880067305056,0.20367094598269433,0.1635544626772907,0.8204374211817531,0.45278977624658356,0.2961878507893944,0.21966726124078553,0.16716065167184055
asian,115,1.0,0.02,1.3221712575114306,0.4726010062315935,0.26949639538275444,0.18699186931559464,0.149755364143466,0.12715422515964916,0.5077386925209928,0.28775562085133227,0.19772129719987255,0.1567020488177618,0.13156877838090797,0.5623972485097142,0.3156268488600605,0.21335372495286006,0.16595067958698903,0.13634160392202546,0.6359833341706913,0.3520524465475153,0.2319585902565975,0.17432761938667468,0.13640264784134568,0.7224667346477222,0.39339426126338767,0.24967684025959827,0.17464648770176763,0.10788470373757768
asian,100,1.0,0.02,6.34786128368921,0.5474543212128702,0.31234325637742033,0.21689553025308922,0.17384870321401968,0.14773862045628477,0.49926455240714973,0.28290598809301865,0.1943377558242273,0.1539770654235819,0.129241602804683,0.5551925810231141,0.31147301854109966,0.2104195982317443,0.16355368669632872,0.13426025470900674,0.6380696713053279,0.35328224543610537,0.23286413432531827,0.17511069195769557,0.13714216679760313,0.737051573484327,0.4023326746164778,0.25687366888469826,0.18208547756301588,0.12135746511358811
asian,100,1.0,0.02,6.5491367798345514,0.540440927609948,0.3083271746935246,0.21409109408595306,0.1715878610304026,0.1458058805971602,0.5404882782848645,0.3065043865561167,0.21080910994838642,0.167248645366099,0.14058132321593117,0.5730680783533337,0.3217789763035311,0.21769910909442555,0.16950013906719094,0.13942299612164663,0.6415624193829711,0.3553404636938956,0.23437872695295559,0.17641908744854065,0.13837542770265382,0.7344670695021128,0.4007517455160425,0.2556073958952752,0.18079522121109612,0.11927672173406066
